"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JAM.RT","Response.JOL","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
30,"w10059664CB",9,"JAM Version A","FIRE","blaze","Study1","B",3039,"100",4151,"hydride",16.666666666667,"blaze",0
30,"w10088817_XD",9,"JAM Version A","FIRE","blaze","Study1","B",7634,"65",1084,"",0,"blaze",0
30,"w10071305_mkt",9,"JAM Version A","FIRE","blaze","Study1","B",3069,"50",3508,"grill",20,"blaze",0
30,"w10103818",9,"JAM Version A","FIRE","blaze","Study1","B",5433,"50",3621,"fighter",16.666666666667,"blaze",0
30,"5eca602581b3801c9f178cec",9,"JAM Version A","FIRE","blaze","Study1","B",3417,"54",4703,"blanket ",66.666666666667,"blaze",0
30,"w10098918_eks",9,"JAM Version A","FIRE","blaze","Study1","B",2432,"33",2583,"",0,"blaze",0
30,"w218848BM",9,"JAM Version A","FIRE","blaze","Study1","B",6597,"100",4856,"water",40,"blaze",0
31,"w10088817_XD",9,"JAM Version A","FIX","hand","Study1","U",3443,"45",2436,"",0,"hand",0
31,"w10098918_eks",9,"JAM Version A","FIX","hand","Study1","U",3107,"0",1311,"",0,"hand",0
31,"w10103818",9,"JAM Version A","FIX","hand","Study1","U",849,"40",3382,"destroy",18.181818181818,"hand",0
31,"5eca602581b3801c9f178cec",9,"JAM Version A","FIX","hand","Study1","U",2931,"5",3055,"it",0,"hand",0
31,"w10059664CB",9,"JAM Version A","FIX","hand","Study1","U",8960,"0",3498,"hand",100,"hand",1
31,"w218848BM",9,"JAM Version A","FIX","hand","Study1","U",2209,"0",3775,"build",22.222222222222,"hand",0
31,"w10071305_mkt",9,"JAM Version A","FIX","hand","Study1","U",4808,"45",5820,"",0,"hand",0
31,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","FIX","hand","Study1","U",3546,NA,3868,"break",22.222222222222,"hand",0
32,"w10059664CB",9,"JAM Version A","FULL","enough","Study1","B",3438,"100",8371,"stuffed",15.384615384615,"enough",0
32,"5eca602581b3801c9f178cec",9,"JAM Version A","FULL","enough","Study1","B",2850,"1",3897,"enough",100,"enough",1
32,"w10071305_mkt",9,"JAM Version A","FULL","enough","Study1","B",2660,"56",807,"",0,"enough",0
32,"w10088817_XD",9,"JAM Version A","FULL","enough","Study1","B",4484,"85",1346,"",0,"enough",0
32,"w10103818",9,"JAM Version A","FULL","enough","Study1","B",1901,"60",44149,"half",20,"enough",0
32,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","FULL","enough","Study1","B",1165,NA,4294,"empty",18.181818181818,"enough",0
32,"w10098918_eks",9,"JAM Version A","FULL","enough","Study1","B",4207,"60",754,"",0,"enough",0
32,"w218848BM",9,"JAM Version A","FULL","enough","Study1","B",5040,"100",9518,"empty",18.181818181818,"enough",0
33,"w10088817_XD",9,"JAM Version A","GEOLOGY","rock","Study1","F",3862,"85",19743,"rock",100,"rock",1
33,"w10059664CB",9,"JAM Version A","GEOLOGY","rock","Study1","F",4083,"100",2583,"rock",100,"rock",1
33,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","GEOLOGY","rock","Study1","F",1535,NA,14120,"rock",100,"rock",1
33,"w10071305_mkt",9,"JAM Version A","GEOLOGY","rock","Study1","F",4901,"75",2216,"rock",100,"rock",1
33,"w10103818",9,"JAM Version A","GEOLOGY","rock","Study1","F",1136,"50",2915,"rocks",88.888888888889,"rock",1
33,"w10098918_eks",9,"JAM Version A","GEOLOGY","rock","Study1","F",6959,"75",2957,"rock",100,"rock",1
33,"w218848BM",9,"JAM Version A","GEOLOGY","rock","Study1","F",1952,"100",3067,"rocks",88.888888888889,"rock",1
33,"5eca602581b3801c9f178cec",9,"JAM Version A","GEOLOGY","rock","Study1","F",3894,"88",3517,"rocks",88.888888888889,"rock",1
34,"w10088817_XD",9,"JAM Version A","GREAT","fantastic","Study1","B",4066,"70",845,"",0,"fantastic",0
34,"w10059664CB",9,"JAM Version A","GREAT","fantastic","Study1","B",3325,"100",6758,"fantastic ",100,"fantastic",1
34,"w10098918_eks",9,"JAM Version A","GREAT","fantastic","Study1","B",8087,"56",25807,"wonderful",11.111111111111,"fantastic",0
34,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","GREAT","fantastic","Study1","B",2344,NA,4677,"cool",15.384615384615,"fantastic",0
34,"w10071305_mkt",9,"JAM Version A","GREAT","fantastic","Study1","B",1615,"99",3973,"fantastic",100,"fantastic",1
34,"w218848BM",9,"JAM Version A","GREAT","fantastic","Study1","B",6723,"100",2531,"good",0,"fantastic",0
34,"w10103818",9,"JAM Version A","GREAT","fantastic","Study1","B",921,"30",2350,"bad",16.666666666667,"fantastic",0
34,"5eca602581b3801c9f178cec",9,"JAM Version A","GREAT","fantastic","Study1","B",4518,"98",3854,"happy",14.285714285714,"fantastic",0
35,"5eca602581b3801c9f178cec",9,"JAM Version A","GRILL","bar","Study1","S",3309,"67",3293,"good",0,"bar",0
35,"w10071305_mkt",9,"JAM Version A","GRILL","bar","Study1","S",2411,"70",4412,"meat",28.571428571429,"bar",0
35,"w10088817_XD",9,"JAM Version A","GRILL","bar","Study1","S",13949,"75",2728,"bar",100,"bar",1
35,"w10103818",9,"JAM Version A","GRILL","bar","Study1","S",5125,"50",2471,"chicken",0,"bar",0
35,"w10059664CB",9,"JAM Version A","GRILL","bar","Study1","S",4272,"70",3443,"bar",100,"bar",1
35,"w10098918_eks",9,"JAM Version A","GRILL","bar","Study1","S",4575,"80",2182,"bar",100,"bar",1
35,"w218848BM",9,"JAM Version A","GRILL","bar","Study1","S",2971,"50",3705,"cook",0,"bar",0
35,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","GRILL","bar","Study1","S",1975,NA,3622,"food",0,"bar",0
36,"w10088817_XD",9,"JAM Version A","HAPPY","car","Study1","U",3144,"10",1039,"",0,"car",0
36,"w10103818",9,"JAM Version A","HAPPY","car","Study1","U",3587,"80",2970,"sad",33.333333333333,"car",1
36,"w10059664CB",9,"JAM Version A","HAPPY","car","Study1","U",3505,"30",2296,"sad",33.333333333333,"car",1
36,"w10098918_eks",9,"JAM Version A","HAPPY","car","Study1","U",3957,"0",1373,"",0,"car",0
36,"w10071305_mkt",9,"JAM Version A","HAPPY","car","Study1","U",3820,"12",1945,"hour",28.571428571429,"car",0
36,"5eca602581b3801c9f178cec",9,"JAM Version A","HAPPY","car","Study1","U",2836,"75",3529,"",0,"car",0
36,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","HAPPY","car","Study1","U",1628,NA,2660,"sad",33.333333333333,"car",1
36,"w218848BM",9,"JAM Version A","HAPPY","car","Study1","U",2543,"0",2158,"car",100,"car",1
37,"w10088817_XD",9,"JAM Version A","HEIGHT","growth","Study1","B",3323,"80",4641,"growth",100,"growth",1
37,"w10098918_eks",9,"JAM Version A","HEIGHT","growth","Study1","B",3282,"25",13508,"growth",100,"growth",1
37,"w10103818",9,"JAM Version A","HEIGHT","growth","Study1","B",1861,"70",3815,"weight",33.333333333333,"growth",0
37,"w10059664CB",9,"JAM Version A","HEIGHT","growth","Study1","B",5249,"100",6007,"weight",33.333333333333,"growth",0
37,"5eca602581b3801c9f178cec",9,"JAM Version A","HEIGHT","growth","Study1","B",4094,"76",3913,"length ",50,"growth",0
37,"w218848BM",9,"JAM Version A","HEIGHT","growth","Study1","B",1936,"50",3183,"tall",20,"growth",0
37,"w10071305_mkt",9,"JAM Version A","HEIGHT","growth","Study1","B",5077,"85",3682,"",0,"growth",0
37,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","HEIGHT","growth","Study1","B",889,NA,49013,"weight",33.333333333333,"growth",0
38,"w10098918_eks",9,"JAM Version A","HERD","cow","Study1","F",5299,"70",1250,"",0,"cow",0
38,"w10071305_mkt",9,"JAM Version A","HERD","cow","Study1","F",1421,"90",1684,"cow",100,"cow",1
38,"w10088817_XD",9,"JAM Version A","HERD","cow","Study1","F",10720,"95",3203,"cow",100,"cow",1
38,"w10103818",9,"JAM Version A","HERD","cow","Study1","F",2359,"30",4917,"hear",0,"cow",0
38,"w10059664CB",9,"JAM Version A","HERD","cow","Study1","F",3810,"100",2078,"cow",100,"cow",1
38,"5eca602581b3801c9f178cec",9,"JAM Version A","HERD","cow","Study1","F",3953,"66",6375,"cows",85.714285714286,"cow",1
38,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","HERD","cow","Study1","F",819,NA,4285,"cows",85.714285714286,"cow",1
38,"w218848BM",9,"JAM Version A","HERD","cow","Study1","F",1563,"100",2809,"cow",100,"cow",1
39,"w10103818",9,"JAM Version A","HIDE","sick","Study1","U",2769,"60",8483,"seek",50,"sick",1
39,"w10098918_eks",9,"JAM Version A","HIDE","sick","Study1","U",6355,"1",6628,"sick",100,"sick",1
39,"5eca602581b3801c9f178cec",9,"JAM Version A","HIDE","sick","Study1","U",3066,"1",3136,"seek",50,"sick",1
39,"w10071305_mkt",9,"JAM Version A","HIDE","sick","Study1","U",2577,"20",3604,"make",25,"sick",0
39,"w218848BM",9,"JAM Version A","HIDE","sick","Study1","U",2577,"0",7619,"seek",50,"sick",1
39,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","HIDE","sick","Study1","U",1303,NA,29387,"seek",50,"sick",1
39,"w10088817_XD",9,"JAM Version A","HIDE","sick","Study1","U",3544,"2",5923,"",0,"sick",0
39,"w10059664CB",9,"JAM Version A","HIDE","sick","Study1","U",8297,"0",2503,"seek",50,"sick",1
40,"w10088817_XD",9,"JAM Version A","HONEY","bee","Study1","S",2882,"100",3023,"bee",100,"bee",1
40,"w10103818",9,"JAM Version A","HONEY","bee","Study1","S",2006,"9",1855,"bee",100,"bee",1
40,"w10098918_eks",9,"JAM Version A","HONEY","bee","Study1","S",8049,"90",1981,"bee",100,"bee",1
40,"w10059664CB",9,"JAM Version A","HONEY","bee","Study1","S",3109,"100",2357,"bee",100,"bee",1
40,"5eca602581b3801c9f178cec",9,"JAM Version A","HONEY","bee","Study1","S",3374,"32",4097,"smell",25,"bee",0
40,"w10071305_mkt",9,"JAM Version A","HONEY","bee","Study1","S",8216,"95",1874,"be",80,"bee",1
40,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","HONEY","bee","Study1","S",829,NA,2994,"badger",44.444444444444,"bee",0
40,"w218848BM",9,"JAM Version A","HONEY","bee","Study1","S",3702,"100",1710,"bee",100,"bee",1
41,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","HORNET","sting","Study1","F",836,NA,2294,"bee",0,"sting",0
41,"w10088817_XD",9,"JAM Version A","HORNET","sting","Study1","F",2243,"100",5425,"wasp",22.222222222222,"sting",0
41,"5eca602581b3801c9f178cec",9,"JAM Version A","HORNET","sting","Study1","F",4265,"77",2871,"bee",0,"sting",0
41,"w218848BM",9,"JAM Version A","HORNET","sting","Study1","F",2693,"50",2456,"nest",44.444444444444,"sting",0
41,"w10098918_eks",9,"JAM Version A","HORNET","sting","Study1","F",3803,"34",1910,"",0,"sting",0
41,"w10059664CB",9,"JAM Version A","HORNET","sting","Study1","F",3726,"100",3265,"sting",100,"sting",1
41,"w10103818",9,"JAM Version A","HORNET","sting","Study1","F",1141,"20",2609,"bee",0,"sting",0
41,"w10071305_mkt",9,"JAM Version A","HORNET","sting","Study1","F",2566,"99",3919,"sting",100,"sting",1
42,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","HOT","chili","Study1","B",1873,NA,56517,"cold",44.444444444444,"chili",0
42,"w10098918_eks",9,"JAM Version A","HOT","chili","Study1","B",2666,"99",4910,"chilli",90.909090909091,"chili",1
42,"w10103818",9,"JAM Version A","HOT","chili","Study1","B",1089,"50",2207,"cold",44.444444444444,"chili",0
42,"w10088817_XD",9,"JAM Version A","HOT","chili","Study1","B",4758,"80",5460,"",0,"chili",0
42,"w218848BM",9,"JAM Version A","HOT","chili","Study1","B",4332,"100",3373,"chilli",90.909090909091,"chili",1
42,"w10071305_mkt",9,"JAM Version A","HOT","chili","Study1","B",5224,"27",2159,"chili",100,"chili",1
42,"w10059664CB",9,"JAM Version A","HOT","chili","Study1","B",13013,"70",2768,"chili",100,"chili",1
42,"5eca602581b3801c9f178cec",9,"JAM Version A","HOT","chili","Study1","B",3889,"55",3592,"cold",44.444444444444,"chili",0
43,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","HUNGER","famine","Study1","B",599,NA,5355,"eat",22.222222222222,"famine",0
43,"5eca602581b3801c9f178cec",9,"JAM Version A","HUNGER","famine","Study1","B",4268,"56",3553,"psin",40,"famine",0
43,"w10098918_eks",9,"JAM Version A","HUNGER","famine","Study1","B",3658,"10",1544,"",0,"famine",0
43,"w218848BM",9,"JAM Version A","HUNGER","famine","Study1","B",3644,"100",35554,"eat",22.222222222222,"famine",0
43,"w10071305_mkt",9,"JAM Version A","HUNGER","famine","Study1","B",4484,"5",2668,"park",20,"famine",0
43,"w10088817_XD",9,"JAM Version A","HUNGER","famine","Study1","B",5097,"31",12713,"food",20,"famine",0
43,"w10103818",9,"JAM Version A","HUNGER","famine","Study1","B",1970,"20",2286,"games",54.545454545455,"famine",0
43,"w10059664CB",9,"JAM Version A","HUNGER","famine","Study1","B",3126,"100",4888,"famine",100,"famine",1
44,"w218848BM",9,"JAM Version A","HYGIENE","clean","Study1","F",2150,"100",2562,"clean",100,"clean",1
44,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","HYGIENE","clean","Study1","F",6229,NA,12845,"clean",100,"clean",1
44,"w10098918_eks",9,"JAM Version A","HYGIENE","clean","Study1","F",6700,"95",2816,"clean",100,"clean",1
44,"w10088817_XD",9,"JAM Version A","HYGIENE","clean","Study1","F",4071,"90",3567,"clean",100,"clean",1
44,"w10103818",9,"JAM Version A","HYGIENE","clean","Study1","F",1058,"60",2486,"clean",100,"clean",1
44,"w10071305_mkt",9,"JAM Version A","HYGIENE","clean","Study1","F",2240,"50",1004,"",0,"clean",0
44,"5eca602581b3801c9f178cec",9,"JAM Version A","HYGIENE","clean","Study1","F",3157,"76",3709,"clean",100,"clean",1
44,"w10059664CB",9,"JAM Version A","HYGIENE","clean","Study1","F",2733,"100",4019,"clean",100,"clean",1
45,"5eca602581b3801c9f178cec",9,"JAM Version A","KEY","latch","Study1","B",3271,"77",3260,"lock",44.444444444444,"latch",0
45,"w10071305_mkt",9,"JAM Version A","KEY","latch","Study1","B",2572,"5",2782,"lock",44.444444444444,"latch",0
45,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","KEY","latch","Study1","B",1318,NA,2457,"word",0,"latch",0
45,"w10088817_XD",9,"JAM Version A","KEY","latch","Study1","B",3385,"3",7282,"lock",44.444444444444,"latch",0
45,"w10103818",9,"JAM Version A","KEY","latch","Study1","B",1726,"2",2692,"hole",22.222222222222,"latch",0
45,"w218848BM",9,"JAM Version A","KEY","latch","Study1","B",4015,"50",3479,"latch",100,"latch",1
45,"w10059664CB",9,"JAM Version A","KEY","latch","Study1","B",7253,"80",3640,"latch",100,"latch",1
45,"w10098918_eks",9,"JAM Version A","KEY","latch","Study1","B",3260,"60",4791,"car",25,"latch",0
46,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","KIDNEY","liver","Study1","S",1228,NA,7169,"infection",28.571428571429,"liver",0
46,"w218848BM",9,"JAM Version A","KIDNEY","liver","Study1","S",2009,"100",2261,"liver",100,"liver",1
46,"w10103818",9,"JAM Version A","KIDNEY","liver","Study1","S",1196,"50",3747,"failure",33.333333333333,"liver",0
46,"w10098918_eks",9,"JAM Version A","KIDNEY","liver","Study1","S",6049,"86",2258,"liver",100,"liver",1
46,"5eca602581b3801c9f178cec",9,"JAM Version A","KIDNEY","liver","Study1","S",3667,"7",3833,"liver",100,"liver",1
46,"w10071305_mkt",9,"JAM Version A","KIDNEY","liver","Study1","S",2676,"90",2363,"liver",100,"liver",1
46,"w10088817_XD",9,"JAM Version A","KIDNEY","liver","Study1","S",4576,"80",4137,"liver",100,"liver",1
46,"w10059664CB",9,"JAM Version A","KIDNEY","liver","Study1","S",5104,"90",12032,"stomach",0,"liver",0
47,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","KING","vase","Study1","U",1768,NA,4821,"queen",22.222222222222,"vase",0
47,"w10103818",9,"JAM Version A","KING","vase","Study1","U",3775,"20",2358,"queen",22.222222222222,"vase",0
47,"w218848BM",9,"JAM Version A","KING","vase","Study1","U",2012,"0",2173,"queen",22.222222222222,"vase",0
47,"w10059664CB",9,"JAM Version A","KING","vase","Study1","U",2965,"0",4991,"kong",0,"vase",0
47,"w10071305_mkt",9,"JAM Version A","KING","vase","Study1","U",2844,"9",1997,"",0,"vase",0
47,"w10088817_XD",9,"JAM Version A","KING","vase","Study1","U",3123,"25",894,"",0,"vase",0
47,"w10098918_eks",9,"JAM Version A","KING","vase","Study1","U",2614,"0",4694,"vase",100,"vase",1
47,"5eca602581b3801c9f178cec",9,"JAM Version A","KING","vase","Study1","U",4169,"2",3322,"size",50,"vase",0
48,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","LAW","attorney","Study1","B",1262,NA,7727,"break",30.769230769231,"attorney",0
48,"w10071305_mkt",9,"JAM Version A","LAW","attorney","Study1","B",1811,"90",6105,"attorney",100,"attorney",1
48,"w10059664CB",9,"JAM Version A","LAW","attorney","Study1","B",2907,"100",6389,"attorney ",100,"attorney",1
48,"w218848BM",9,"JAM Version A","LAW","attorney","Study1","B",1442,"100",5102,"police",28.571428571429,"attorney",0
48,"w10098918_eks",9,"JAM Version A","LAW","attorney","Study1","B",3605,"30",2773,"",0,"attorney",0
48,"5eca602581b3801c9f178cec",9,"JAM Version A","LAW","attorney","Study1","B",3120,"88",3765,"order",46.153846153846,"attorney",0
48,"w10088817_XD",9,"JAM Version A","LAW","attorney","Study1","B",5030,"100",7513,"attorney",100,"attorney",1
48,"w10103818",9,"JAM Version A","LAW","attorney","Study1","B",2131,"50",5240,"break",30.769230769231,"attorney",0
49,"w10071305_mkt",9,"JAM Version A","LETTUCE","salad","Study1","S",7831,"45",6277,"salad",100,"salad",1
49,"w10088817_XD",9,"JAM Version A","LETTUCE","salad","Study1","S",2159,"100",4049,"salad",100,"salad",1
49,"5eca602581b3801c9f178cec",9,"JAM Version A","LETTUCE","salad","Study1","S",4370,"89",3420,"salad",100,"salad",1
49,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","LETTUCE","salad","Study1","S",1120,NA,175312,"green",0,"salad",0
49,"w10098918_eks",9,"JAM Version A","LETTUCE","salad","Study1","S",5595,"97",3638,"salad",100,"salad",1
49,"w218848BM",9,"JAM Version A","LETTUCE","salad","Study1","S",1714,"100",3484,"salad",100,"salad",1
49,"w10059664CB",9,"JAM Version A","LETTUCE","salad","Study1","S",4579,"80",2290,"salad",100,"salad",1
49,"w10103818",9,"JAM Version A","LETTUCE","salad","Study1","S",3537,"50",2853,"salad",100,"salad",1
50,"w10088817_XD",9,"JAM Version A","LIFT","woman","Study1","U",2856,"33",980,"",0,"woman",0
50,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","LIFT","woman","Study1","U",4741,NA,7087,"woman",100,"woman",1
50,"w10098918_eks",9,"JAM Version A","LIFT","woman","Study1","U",2902,"1",1338,"",0,"woman",0
50,"w10103818",9,"JAM Version A","LIFT","woman","Study1","U",2623,"40",2354,"women",80,"woman",1
50,"w10071305_mkt",9,"JAM Version A","LIFT","woman","Study1","U",2309,"45",2442,"",0,"woman",0
50,"5eca602581b3801c9f178cec",9,"JAM Version A","LIFT","woman","Study1","U",3288,"55",4662,"stairs",18.181818181818,"woman",0
50,"w10059664CB",9,"JAM Version A","LIFT","woman","Study1","U",3721,"20",6286,"hang",44.444444444444,"woman",0
50,"w218848BM",9,"JAM Version A","LIFT","woman","Study1","U",3710,"0",4485,"raise",20,"woman",0
51,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","LOCATION","site","Study1","S",2248,NA,10816,"place",22.222222222222,"site",0
51,"w10059664CB",9,"JAM Version A","LOCATION","site","Study1","S",4091,"100",2944,"sure",50,"site",1
51,"w10071305_mkt",9,"JAM Version A","LOCATION","site","Study1","S",2282,"99",1820,"",0,"site",0
51,"w10088817_XD",9,"JAM Version A","LOCATION","site","Study1","S",4017,"89",3171,"site",100,"site",1
51,"5eca602581b3801c9f178cec",9,"JAM Version A","LOCATION","site","Study1","S",4000,"88",5002,"destination ",13.333333333333,"site",0
51,"w10098918_eks",9,"JAM Version A","LOCATION","site","Study1","S",17876,"34",16251,"site",100,"site",1
51,"w10103818",9,"JAM Version A","LOCATION","site","Study1","S",3365,"40",10713,"position",50,"site",0
51,"w218848BM",9,"JAM Version A","LOCATION","site","Study1","S",2337,"100",2606,"site",100,"site",1
52,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","MACHINE","position","Study1","U",1163,NA,2734,"gun",18.181818181818,"position",0
52,"w10071305_mkt",9,"JAM Version A","MACHINE","position","Study1","U",2336,"50",6134,"",0,"position",0
52,"5eca602581b3801c9f178cec",9,"JAM Version A","MACHINE","position","Study1","U",3141,"87",6852,"wrate",15.384615384615,"position",0
52,"w10059664CB",9,"JAM Version A","MACHINE","position","Study1","U",4665,"10",10944,"mechanic",12.5,"position",0
52,"w10088817_XD",9,"JAM Version A","MACHINE","position","Study1","U",3347,"5",1471,"",0,"position",0
52,"w10103818",9,"JAM Version A","MACHINE","position","Study1","U",2262,"5",5971,"position",100,"position",1
52,"w218848BM",9,"JAM Version A","MACHINE","position","Study1","U",2261,"0",3140,"vending",13.333333333333,"position",0
52,"w10098918_eks",9,"JAM Version A","MACHINE","position","Study1","U",6153,"2",6505,"",0,"position",0
53,"w10071305_mkt",9,"JAM Version A","MATH","division","Study1","B",3616,"25",2992,"nunbers",13.333333333333,"division",0
53,"5eb5a8cb24edf10dc07e97c0",9,"JAM Version A","MATH","division","Study1","B",2105,NA,5430,"divison",93.333333333333,"division",1
53,"w10103818",9,"JAM Version A","MATH","division","Study1","B",3039,"40",4787,"reading",40,"division",0
53,"5eca602581b3801c9f178cec",9,"JAM Version A","MATH","division","Study1","B",4475,"66",9008,"additional ",55.555555555556,"division",0
53,"w10059664CB",9,"JAM Version A","MATH","division","Study1","B",3125,"100",6138,"science",40,"division",0
53,"w10088817_XD",9,"JAM Version A","MATH","division","Study1","B",3769,"100",21009,"problem",13.333333333333,"division",0
53,"w10098918_eks",9,"JAM Version A","MATH","division","Study1","B",3655,"45",7875,"division",100,"division",1
