"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Study.RT","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w10033002rgb",3,"Read Version C","COFFIN","DEAD","Study2","F",1413,2749,"death",66.666666666667,0
"w10041439_jkn",3,"Read Version C","COFFIN","DEAD","Study2","F",4180,10183,"dead",100,100
"w10047682_kcq",3,"Read Version C","COFFIN","DEAD","Study2","F",1080,2320,"dead",100,100
"w481610_dw",3,"Read Version C","COFFIN","DEAD","Study2","F",10644,5208,"dead",100,100
"w939670YN",3,"Read Version C","COFFIN","DEAD","Study2","F",867,6856,"Ground",20,0
"w970197_sm",3,"Read Version C","COFFIN","DEAD","Study2","F",2262,3491,"death",66.666666666667,0
"w979772_jth",3,"Read Version C","COFFIN","DEAD","Study2","F",592,3886,"dead",100,100
"w10013263_wtm",3,"Read Version C","COLD","CHILL","Study2","B",2293,1380,"HOT",25,0
"w10033002rgb",3,"Read Version C","COLD","CHILL","Study2","B",2481,1047,"",0,0
"w10041439_jkn",3,"Read Version C","COLD","CHILL","Study2","B",3874,32662,"chill",100,100
"w10047682_kcq",3,"Read Version C","COLD","CHILL","Study2","B",713,2680,"wet",0,0
"w481610_dw",3,"Read Version C","COLD","CHILL","Study2","B",945,13807,"",0,0
"w939670YN",3,"Read Version C","COLD","CHILL","Study2","B",923,2271,"Hot",25,0
"w970197_sm",3,"Read Version C","COLD","CHILL","Study2","B",3451,2840,"chill",100,100
"w979772_jth",3,"Read Version C","COLD","CHILL","Study2","B",417,3907,"weather",16.666666666667,0
"w10013263_wtm",3,"Read Version C","COMMUNICATION","PHONE","Study2","S",637,1981,"TALK",0,0
"w10033002rgb",3,"Read Version C","COMMUNICATION","PHONE","Study2","S",2633,3101,"talk",0,0
"w10041439_jkn",3,"Read Version C","COMMUNICATION","PHONE","Study2","S",8308,8985,"phone",100,100
"w10047682_kcq",3,"Read Version C","COMMUNICATION","PHONE","Study2","S",867,2270,"talk",0,0
"w481610_dw",3,"Read Version C","COMMUNICATION","PHONE","Study2","S",10369,5128,"phone",100,100
"w939670YN",3,"Read Version C","COMMUNICATION","PHONE","Study2","S",889,3972,"Silent ",18.181818181818,0
"w970197_sm",3,"Read Version C","COMMUNICATION","PHONE","Study2","S",1546,3545,"",0,0
"w979772_jth",3,"Read Version C","COMMUNICATION","PHONE","Study2","S",905,2668,"talk",0,0
"w10013263_wtm",3,"Read Version C","CUT","CHOP","Study2","B",649,3319,"SCAR",25,0
"w10033002rgb",3,"Read Version C","CUT","CHOP","Study2","B",3585,1066,"",0,0
"w10041439_jkn",3,"Read Version C","CUT","CHOP","Study2","B",3176,8229,"chop",100,100
"w10047682_kcq",3,"Read Version C","CUT","CHOP","Study2","B",1120,3379,"",0,0
"w481610_dw",3,"Read Version C","CUT","CHOP","Study2","B",11737,8015,"chop",100,100
"w939670YN",3,"Read Version C","CUT","CHOP","Study2","B",761,4591,"Break ",0,0
"w970197_sm",3,"Read Version C","CUT","CHOP","Study2","B",11589,6128,"",0,0
"w979772_jth",3,"Read Version C","CUT","CHOP","Study2","B",1097,2434,"",0,0
"w10013263_wtm",3,"Read Version C","DOG","FURRY","Study2","B",11536,2087,"CAT",0,0
"w10033002rgb",3,"Read Version C","DOG","FURRY","Study2","B",65905,3099,"paw",0,0
"w10041439_jkn",3,"Read Version C","DOG","FURRY","Study2","B",4338,9074,"furry",100,100
"w10047682_kcq",3,"Read Version C","DOG","FURRY","Study2","B",832,3591,"dig",0,0
"w481610_dw",3,"Read Version C","DOG","FURRY","Study2","B",10789,21385,"",0,0
"w939670YN",3,"Read Version C","DOG","FURRY","Study2","B",931,2339,"Cat",0,0
"w970197_sm",3,"Read Version C","DOG","FURRY","Study2","B",3300,2855,"cat",0,0
"w979772_jth",3,"Read Version C","DOG","FURRY","Study2","B",859,3951,"paw",0,0
"w10013263_wtm",3,"Read Version C","DONKEY","MULE","Study2","B",1273,1361,"KONG",0,0
"w10033002rgb",3,"Read Version C","DONKEY","MULE","Study2","B",846,2687,"mule",100,100
"w10041439_jkn",3,"Read Version C","DONKEY","MULE","Study2","B",3822,3497,"mule",100,100
"w10047682_kcq",3,"Read Version C","DONKEY","MULE","Study2","B",2592,4096,"monkey",40,0
"w481610_dw",3,"Read Version C","DONKEY","MULE","Study2","B",7200,8940,"mule",100,100
"w939670YN",3,"Read Version C","DONKEY","MULE","Study2","B",754,3888,"Animal",40,0
"w970197_sm",3,"Read Version C","DONKEY","MULE","Study2","B",2977,4029,"mule",100,100
"w979772_jth",3,"Read Version C","DONKEY","MULE","Study2","B",1046,2657,"mule",100,100
"w10013263_wtm",3,"Read Version C","DRINK","WATER","Study2","S",941,1533,"DRANK",20,0
"w10033002rgb",3,"Read Version C","DRINK","WATER","Study2","S",1367,1836,"water",100,100
"w10041439_jkn",3,"Read Version C","DRINK","WATER","Study2","S",4941,20080,"water",100,100
"w10047682_kcq",3,"Read Version C","DRINK","WATER","Study2","S",1715,3549,"water",100,100
"w481610_dw",3,"Read Version C","DRINK","WATER","Study2","S",11350,10652,"water",100,100
"w939670YN",3,"Read Version C","DRINK","WATER","Study2","S",829,3383,"Spit",22.222222222222,0
"w970197_sm",3,"Read Version C","DRINK","WATER","Study2","S",1703,5075,"",0,0
"w979772_jth",3,"Read Version C","DRINK","WATER","Study2","S",780,2367,"water",100,100
"w10013263_wtm",3,"Read Version C","EAT","DINE","Study2","B",908,3610,"FOOD",25,0
"w10033002rgb",3,"Read Version C","EAT","DINE","Study2","B",2169,1999,"",0,0
"w10041439_jkn",3,"Read Version C","EAT","DINE","Study2","B",5664,25307,"dine",100,100
"w10047682_kcq",3,"Read Version C","EAT","DINE","Study2","B",1232,2717,"",0,0
"w481610_dw",3,"Read Version C","EAT","DINE","Study2","B",7954,6100,"dine",100,100
"w939670YN",3,"Read Version C","EAT","DINE","Study2","B",757,3566,"Starve ",20,0
"w970197_sm",3,"Read Version C","EAT","DINE","Study2","B",2073,7607,"food",25,0
"w979772_jth",3,"Read Version C","EAT","DINE","Study2","B",531,1708,"",0,0
"w10013263_wtm",3,"Read Version C","ELECTION","MAZE","Study2","U",476,7208,"VOTE",25,0
"w10033002rgb",3,"Read Version C","ELECTION","MAZE","Study2","U",5759,4792,"",0,0
"w10041439_jkn",3,"Read Version C","ELECTION","MAZE","Study2","U",18421,11338,"maze",100,100
"w10047682_kcq",3,"Read Version C","ELECTION","MAZE","Study2","U",840,3063,"vote",25,0
"w481610_dw",3,"Read Version C","ELECTION","MAZE","Study2","U",965,7223,"maze",100,100
"w939670YN",3,"Read Version C","ELECTION","MAZE","Study2","U",911,2734,"Elect",22.222222222222,0
"w970197_sm",3,"Read Version C","ELECTION","MAZE","Study2","U",4323,7342,"",0,0
"w979772_jth",3,"Read Version C","ELECTION","MAZE","Study2","U",917,4274,"lights",0,0
"w10013263_wtm",3,"Read Version C","END","ADJOURN","Study2","B",977,2825,"OVER",36.363636363636,0
"w10033002rgb",3,"Read Version C","END","ADJOURN","Study2","B",4288,8163,"",0,0
"w10041439_jkn",3,"Read Version C","END","ADJOURN","Study2","B",6879,14266,"adjourn",100,100
"w10047682_kcq",3,"Read Version C","END","ADJOURN","Study2","B",636,2955,"start",33.333333333333,0
"w481610_dw",3,"Read Version C","END","ADJOURN","Study2","B",40811,10564,"adjourn",100,100
"w939670YN",3,"Read Version C","END","ADJOURN","Study2","B",779,2581,"Begin ",16.666666666667,0
"w970197_sm",3,"Read Version C","END","ADJOURN","Study2","B",4293,3438,"begining",13.333333333333,0
"w979772_jth",3,"Read Version C","END","ADJOURN","Study2","B",1452,788,"",0,0
"w10013263_wtm",3,"Read Version C","EQUAL","RIGHTS","Study2","S",513,1527,"EVEN",0,0
"w10033002rgb",3,"Read Version C","EQUAL","RIGHTS","Study2","S",1333,1872,"rights",100,100
"w10041439_jkn",3,"Read Version C","EQUAL","RIGHTS","Study2","S",6228,2879,"rights",100,100
"w10047682_kcq",3,"Read Version C","EQUAL","RIGHTS","Study2","S",629,2574,"whole",18.181818181818,0
"w481610_dw",3,"Read Version C","EQUAL","RIGHTS","Study2","S",11796,14274,"rights",100,100
"w939670YN",3,"Read Version C","EQUAL","RIGHTS","Study2","S",1068,3594,"Uneven ",0,0
"w970197_sm",3,"Read Version C","EQUAL","RIGHTS","Study2","S",2724,7214,"",0,0
"w979772_jth",3,"Read Version C","EQUAL","RIGHTS","Study2","S",499,3278,"part",40,0
"w10013263_wtm",3,"Read Version C","FAVORITE","BEST","Study2","F",282,2128,"BEST",100,100
"w10033002rgb",3,"Read Version C","FAVORITE","BEST","Study2","F",8680,1663,"",0,0
"w10041439_jkn",3,"Read Version C","FAVORITE","BEST","Study2","F",9362,10327,"best",100,100
"w10047682_kcq",3,"Read Version C","FAVORITE","BEST","Study2","F",2074,3431,"best",100,100
"w481610_dw",3,"Read Version C","FAVORITE","BEST","Study2","F",927,16471,"best",100,100
"w939670YN",3,"Read Version C","FAVORITE","BEST","Study2","F",814,3761,"Least ",66.666666666667,0
"w970197_sm",3,"Read Version C","FAVORITE","BEST","Study2","F",6358,3361,"best",100,100
"w979772_jth",3,"Read Version C","FAVORITE","BEST","Study2","F",830,2502,"best",100,100
"w10013263_wtm",3,"Read Version C","FICTION","LISTEN","Study2","U",702,2252,"FACT",20,0
"w10033002rgb",3,"Read Version C","FICTION","LISTEN","Study2","U",2688,4838,"listen",100,100
"w10041439_jkn",3,"Read Version C","FICTION","LISTEN","Study2","U",1625,11838,"listen",100,100
"w10047682_kcq",3,"Read Version C","FICTION","LISTEN","Study2","U",1129,2693,"false",54.545454545455,0
"w481610_dw",3,"Read Version C","FICTION","LISTEN","Study2","U",902,10495,"listen",100,100
"w939670YN",3,"Read Version C","FICTION","LISTEN","Study2","U",677,3544,"Fact ",20,0
"w970197_sm",3,"Read Version C","FICTION","LISTEN","Study2","U",2721,3711,"",0,0
"w979772_jth",3,"Read Version C","FICTION","LISTEN","Study2","U",876,4907,"book",0,0
"w10013263_wtm",3,"Read Version C","FIGHT","FEUD","Study2","B",931,2711,"FIGHT",22.222222222222,0
"w10033002rgb",3,"Read Version C","FIGHT","FEUD","Study2","B",1314,21118,"brawl",0,0
"w10041439_jkn",3,"Read Version C","FIGHT","FEUD","Study2","B",4387,13577,"feud",100,100
"w10047682_kcq",3,"Read Version C","FIGHT","FEUD","Study2","B",2136,2763,"hurt",25,0
"w481610_dw",3,"Read Version C","FIGHT","FEUD","Study2","B",1165,4532,"feud",100,100
"w939670YN",3,"Read Version C","FIGHT","FEUD","Study2","B",1122,3892,"Run",28.571428571429,0
"w970197_sm",3,"Read Version C","FIGHT","FEUD","Study2","B",23760,13273,"fued",75,100
"w979772_jth",3,"Read Version C","FIGHT","FEUD","Study2","B",766,1094,"",0,0
"w10013263_wtm",3,"Read Version C","FLIP","TURN","Study2","F",1049,1517,"FLOP",0,0
"w10033002rgb",3,"Read Version C","FLIP","TURN","Study2","F",1228,1230,"",0,0
"w10041439_jkn",3,"Read Version C","FLIP","TURN","Study2","F",8620,9743,"turn",100,100
"w10047682_kcq",3,"Read Version C","FLIP","TURN","Study2","F",596,2202,"coin",25,0
"w481610_dw",3,"Read Version C","FLIP","TURN","Study2","F",11654,4799,"turn",100,100
"w939670YN",3,"Read Version C","FLIP","TURN","Study2","F",1017,2714,"Unflip",40,0
"w970197_sm",3,"Read Version C","FLIP","TURN","Study2","F",3019,3361,"turn",100,100
"w979772_jth",3,"Read Version C","FLIP","TURN","Study2","F",1230,3434,"turn",100,100
"w10013263_wtm",3,"Read Version C","GAME","CLUE","Study2","B",2834,1759,"PLAY",25,0
"w10033002rgb",3,"Read Version C","GAME","CLUE","Study2","B",2434,1266,"",0,0
"w10041439_jkn",3,"Read Version C","GAME","CLUE","Study2","B",3713,16164,"clue",100,100
"w10047682_kcq",3,"Read Version C","GAME","CLUE","Study2","B",1599,3515,"start",0,0
"w481610_dw",3,"Read Version C","GAME","CLUE","Study2","B",9359,6161,"clue",100,100
"w939670YN",3,"Read Version C","GAME","CLUE","Study2","B",1040,5207,"Cards ",22.222222222222,0
"w970197_sm",3,"Read Version C","GAME","CLUE","Study2","B",33788,11135,"",0,0
"w979772_jth",3,"Read Version C","GAME","CLUE","Study2","B",1607,3161,"clue",100,100
"w10013263_wtm",3,"Read Version C","GROUND","EARTH","Study2","S",401,3783,"EVEN",22.222222222222,0
"w10033002rgb",3,"Read Version C","GROUND","EARTH","Study2","S",3012,1740,"",0,0
"w10041439_jkn",3,"Read Version C","GROUND","EARTH","Study2","S",4345,7133,"earth",100,100
"w10047682_kcq",3,"Read Version C","GROUND","EARTH","Study2","S",1192,4151,"top",25,0
"w481610_dw",3,"Read Version C","GROUND","EARTH","Study2","S",6255,18295,"earth",100,100
"w939670YN",3,"Read Version C","GROUND","EARTH","Study2","S",907,7509,"Sky",0,0
"w970197_sm",3,"Read Version C","GROUND","EARTH","Study2","S",4459,5764,"earth",100,100
"w979772_jth",3,"Read Version C","GROUND","EARTH","Study2","S",1439,4230,"earth",100,100
"w10013263_wtm",3,"Read Version C","HATE","NAME","Study2","U",282,7561,"DISTASTE",33.333333333333,0
"w10033002rgb",3,"Read Version C","HATE","NAME","Study2","U",1160,1045,"",0,0
"w10041439_jkn",3,"Read Version C","HATE","NAME","Study2","U",3329,3839,"name",100,100
"w10047682_kcq",3,"Read Version C","HATE","NAME","Study2","U",486,2258,"love",25,0
"w481610_dw",3,"Read Version C","HATE","NAME","Study2","U",9863,4330,"name",100,100
"w939670YN",3,"Read Version C","HATE","NAME","Study2","U",702,2497,"Love",25,0
"w970197_sm",3,"Read Version C","HATE","NAME","Study2","U",4415,3192,"",0,0
"w979772_jth",3,"Read Version C","HATE","NAME","Study2","U",1612,3921,"love",25,0
"w10013263_wtm",3,"Read Version C","HAVE","OWN","Study2","S",189,1764,"HAD",0,0
"w10033002rgb",3,"Read Version C","HAVE","OWN","Study2","S",984,1096,"",0,0
"w10041439_jkn",3,"Read Version C","HAVE","OWN","Study2","S",328,42992,"name",28.571428571429,0
"w10047682_kcq",3,"Read Version C","HAVE","OWN","Study2","S",716,2307,"get",0,0
"w481610_dw",3,"Read Version C","HAVE","OWN","Study2","S",871,9100,"own",100,100
"w939670YN",3,"Read Version C","HAVE","OWN","Study2","S",1002,2727,"Not",33.333333333333,0
"w970197_sm",3,"Read Version C","HAVE","OWN","Study2","S",2828,4125,"",0,0
"w979772_jth",3,"Read Version C","HAVE","OWN","Study2","S",781,3230,"",0,0
"w10013263_wtm",3,"Read Version C","HEAD","SCALP","Study2","B",531,9981,"ACEH",22.222222222222,0
"w10033002rgb",3,"Read Version C","HEAD","SCALP","Study2","B",1398,5962,"scalp",100,100
"w10041439_jkn",3,"Read Version C","HEAD","SCALP","Study2","B",3914,7049,"scalp",100,100
"w10047682_kcq",3,"Read Version C","HEAD","SCALP","Study2","B",7592,2395,"",0,0
"w481610_dw",3,"Read Version C","HEAD","SCALP","Study2","B",7103,6016,"scalp",100,100
"w939670YN",3,"Read Version C","HEAD","SCALP","Study2","B",777,3107,"Shoulders ",28.571428571429,0
"w970197_sm",3,"Read Version C","HEAD","SCALP","Study2","B",1693,2042,"",0,0
"w979772_jth",3,"Read Version C","HEAD","SCALP","Study2","B",490,2077,"",0,0
"w10013263_wtm",3,"Read Version C","JAR","MASON","Study2","S",236,2551,"BOWL",22.222222222222,0
"w10033002rgb",3,"Read Version C","JAR","MASON","Study2","S",1505,2488,"",0,0
"w10041439_jkn",3,"Read Version C","JAR","MASON","Study2","S",3796,3595,"mason",100,100
"w10047682_kcq",3,"Read Version C","JAR","MASON","Study2","S",434,2094,"lid",0,0
"w481610_dw",3,"Read Version C","JAR","MASON","Study2","S",10248,7925,"mason",100,100
"w939670YN",3,"Read Version C","JAR","MASON","Study2","S",9496,6863,"Pickle",0,0
"w970197_sm",3,"Read Version C","JAR","MASON","Study2","S",9607,4809,"mason",100,100
"w979772_jth",3,"Read Version C","JAR","MASON","Study2","S",999,6207,"open",44.444444444444,0
"w10013263_wtm",3,"Read Version C","JOKE","KEYS","Study2","U",2040,2124,"FUNNY",22.222222222222,0
"w10033002rgb",3,"Read Version C","JOKE","KEYS","Study2","U",1681,3152,"sugar",22.222222222222,0
"w10041439_jkn",3,"Read Version C","JOKE","KEYS","Study2","U",4414,11141,"keys",100,100
"w10047682_kcq",3,"Read Version C","JOKE","KEYS","Study2","U",1528,2886,"funny",22.222222222222,0
"w481610_dw",3,"Read Version C","JOKE","KEYS","Study2","U",2297,6316,"keys",100,100
"w939670YN",3,"Read Version C","JOKE","KEYS","Study2","U",951,3982,"Serious ",18.181818181818,0
"w970197_sm",3,"Read Version C","JOKE","KEYS","Study2","U",6110,10002,"",0,0
"w979772_jth",3,"Read Version C","JOKE","KEYS","Study2","U",1545,6363,"lie",28.571428571429,0
"w10013263_wtm",3,"Read Version C","LEAGUE","BASEBALL","Study2","F",535,27194,"GROUP",0,0
"w10033002rgb",3,"Read Version C","LEAGUE","BASEBALL","Study2","F",1782,3431,"baseball",100,100
"w10041439_jkn",3,"Read Version C","LEAGUE","BASEBALL","Study2","F",5232,23506,"baseball",100,100
"w10047682_kcq",3,"Read Version C","LEAGUE","BASEBALL","Study2","F",1435,5715,"baseball",100,100
"w481610_dw",3,"Read Version C","LEAGUE","BASEBALL","Study2","F",9059,8741,"baseball",100,100
"w939670YN",3,"Read Version C","LEAGUE","BASEBALL","Study2","F",764,2984,"Ball",66.666666666667,0
"w970197_sm",3,"Read Version C","LEAGUE","BASEBALL","Study2","F",14372,3606,"baseball",100,100
"w979772_jth",3,"Read Version C","LEAGUE","BASEBALL","Study2","F",1180,3171,"baseball",100,100
"w10013263_wtm",3,"Read Version C","LIE","TRUTH","Study2","S",948,1936,"TRUTH",100,100
"w10033002rgb",3,"Read Version C","LIE","TRUTH","Study2","S",1394,3356,"detecter",30.769230769231,0
"w10041439_jkn",3,"Read Version C","LIE","TRUTH","Study2","S",3691,10833,"truth",100,100
"w10047682_kcq",3,"Read Version C","LIE","TRUTH","Study2","S",548,3199,"detector",30.769230769231,0
"w481610_dw",3,"Read Version C","LIE","TRUTH","Study2","S",746,7277,"truth",100,100
"w939670YN",3,"Read Version C","LIE","TRUTH","Study2","S",4272,2700,"Truth",100,100
"w970197_sm",3,"Read Version C","LIE","TRUTH","Study2","S",1814,4772,"truth",100,100
"w979772_jth",3,"Read Version C","LIE","TRUTH","Study2","S",401,3117,"truth",100,100
"w10013263_wtm",3,"Read Version C","LONELY","ALONE","Study2","S",205,29,"",0,0
"w10033002rgb",3,"Read Version C","LONELY","ALONE","Study2","S",1460,1846,"alone",100,100
"w10041439_jkn",3,"Read Version C","LONELY","ALONE","Study2","S",4056,11645,"alone",100,100
"w10047682_kcq",3,"Read Version C","LONELY","ALONE","Study2","S",1500,6084,"",0,0
"w481610_dw",3,"Read Version C","LONELY","ALONE","Study2","S",1476,18317,"alone",100,100
"w939670YN",3,"Read Version C","LONELY","ALONE","Study2","S",868,3247,"Company ",33.333333333333,0
"w970197_sm",3,"Read Version C","LONELY","ALONE","Study2","S",6595,9615,"alone",100,100
"w979772_jth",3,"Read Version C","LONELY","ALONE","Study2","S",1290,5294,"alone",100,100
"w10013263_wtm",3,"Read Version C","LONG","EXTENSION","Study2","B",680,4087,"EXTENSION",100,100
"w10033002rgb",3,"Read Version C","LONG","EXTENSION","Study2","B",2082,1301,"",0,0
"w10041439_jkn",3,"Read Version C","LONG","EXTENSION","Study2","B",5347,20524,"extension",100,100
"w10047682_kcq",3,"Read Version C","LONG","EXTENSION","Study2","B",633,13215,"short",28.571428571429,0
"w481610_dw",3,"Read Version C","LONG","EXTENSION","Study2","B",10114,7059,"extension",100,100
"w939670YN",3,"Read Version C","LONG","EXTENSION","Study2","B",2014,2639,"Short",28.571428571429,0
"w970197_sm",3,"Read Version C","LONG","EXTENSION","Study2","B",5349,2024,"",0,0
"w979772_jth",3,"Read Version C","LONG","EXTENSION","Study2","B",1468,4061,"extension ",100,100
"w10013263_wtm",3,"Read Version C","LOVE","AFFECTION","Study2","B",4155,1461,"HATe",30.769230769231,0
"w10033002rgb",3,"Read Version C","LOVE","AFFECTION","Study2","B",4014,881,"",0,0
"w10041439_jkn",3,"Read Version C","LOVE","AFFECTION","Study2","B",5787,7073,"affection",100,100
"w10047682_kcq",3,"Read Version C","LOVE","AFFECTION","Study2","B",1279,1743,"",0,0
"w481610_dw",3,"Read Version C","LOVE","AFFECTION","Study2","B",1311,8810,"affection",100,100
"w939670YN",3,"Read Version C","LOVE","AFFECTION","Study2","B",825,2461,"Hate",30.769230769231,0
"w970197_sm",3,"Read Version C","LOVE","AFFECTION","Study2","B",1774,2373,"hate",30.769230769231,0
"w979772_jth",3,"Read Version C","LOVE","AFFECTION","Study2","B",1119,4506,"affection ",100,100
"w10013263_wtm",3,"Read Version C","MAROON","JUSTICE","Study2","U",166,3006,"RED",20,0
"w10033002rgb",3,"Read Version C","MAROON","JUSTICE","Study2","U",1609,16195,"defense",14.285714285714,0
"w10041439_jkn",3,"Read Version C","MAROON","JUSTICE","Study2","U",5971,14895,"justice",100,100
"w10047682_kcq",3,"Read Version C","MAROON","JUSTICE","Study2","U",3018,4691,"child",16.666666666667,0
"w481610_dw",3,"Read Version C","MAROON","JUSTICE","Study2","U",12698,4727,"justice",100,100
"w939670YN",3,"Read Version C","MAROON","JUSTICE","Study2","U",1061,4289,"Red",20,0
"w970197_sm",3,"Read Version C","MAROON","JUSTICE","Study2","U",3311,5038,"",0,0
"w979772_jth",3,"Read Version C","MAROON","JUSTICE","Study2","U",797,1022,"",0,0
"w10013263_wtm",3,"Read Version C","Morning","TEMPERATURE","Study2","U",1576,4367,"TEMPERATURE",100,100
"w10033002rgb",3,"Read Version C","Morning","TEMPERATURE","Study2","U",4522,3637,"temperature",100,100
"w10041439_jkn",3,"Read Version C","Morning","TEMPERATURE","Study2","U",6535,12763,"temperature",100,100
"w10047682_kcq",3,"Read Version C","Morning","TEMPERATURE","Study2","U",4950,5444,"temperature",100,100
"w481610_dw",3,"Read Version C","Morning","TEMPERATURE","Study2","U",26784,10301,"temperature",100,100
"w939670YN",3,"Read Version C","Morning","TEMPERATURE","Study2","U",671,2748,"Night ",12.5,0
"w970197_sm",3,"Read Version C","Morning","TEMPERATURE","Study2","U",5607,7377,"",0,0
"w979772_jth",3,"Read Version C","Morning","TEMPERATURE","Study2","U",1097,6411,"temperature ",100,100
"w10013263_wtm",3,"Read Version C","MYSTERY","DETECTIVE","Study2","B",1740,2431,"SOLVED",26.666666666667,0
"w10033002rgb",3,"Read Version C","MYSTERY","DETECTIVE","Study2","B",2762,1780,"",0,0
"w10041439_jkn",3,"Read Version C","MYSTERY","DETECTIVE","Study2","B",5162,7033,"detective",100,100
"w10047682_kcq",3,"Read Version C","MYSTERY","DETECTIVE","Study2","B",2583,3194,"solve",28.571428571429,0
"w481610_dw",3,"Read Version C","MYSTERY","DETECTIVE","Study2","B",1118,19082,"dectective",94.736842105263,100
"w939670YN",3,"Read Version C","MYSTERY","DETECTIVE","Study2","B",767,2591,"Solve",28.571428571429,0
"w970197_sm",3,"Read Version C","MYSTERY","DETECTIVE","Study2","B",2599,4691,"murder",26.666666666667,0
"w979772_jth",3,"Read Version C","MYSTERY","DETECTIVE","Study2","B",1223,2538,"c",20,0
"w10013263_wtm",3,"Read Version C","NAP","SLEEP","Study2","F",770,1124,"TIME",22.222222222222,0
"w10033002rgb",3,"Read Version C","NAP","SLEEP","Study2","F",1257,1005,"",0,0
"w10041439_jkn",3,"Read Version C","NAP","SLEEP","Study2","F",3142,5822,"sleep",100,100
"w10047682_kcq",3,"Read Version C","NAP","SLEEP","Study2","F",606,3592,"sleep ",100,100
"w481610_dw",3,"Read Version C","NAP","SLEEP","Study2","F",775,3133,"sleep",100,100
"w939670YN",3,"Read Version C","NAP","SLEEP","Study2","F",583,2484,"Up",28.571428571429,0
"w970197_sm",3,"Read Version C","NAP","SLEEP","Study2","F",3306,4314,"sleep",100,100
"w979772_jth",3,"Read Version C","NAP","SLEEP","Study2","F",858,2763,"sleep",100,100
"w10013263_wtm",3,"Read Version C","NOISE","LOUD","Study2","S",2196,2494,"LOUD",100,100
"w10033002rgb",3,"Read Version C","NOISE","LOUD","Study2","S",3636,1421,"",0,0
"w10041439_jkn",3,"Read Version C","NOISE","LOUD","Study2","S",4501,11220,"loud",100,100
"w10047682_kcq",3,"Read Version C","NOISE","LOUD","Study2","S",1730,3594,"loud",100,100
"w481610_dw",3,"Read Version C","NOISE","LOUD","Study2","S",960,4139,"loud",100,100
"w939670YN",3,"Read Version C","NOISE","LOUD","Study2","S",1016,2524,"Silent ",20,0
"w970197_sm",3,"Read Version C","NOISE","LOUD","Study2","S",1577,4360,"loud",100,100
"w979772_jth",3,"Read Version C","NOISE","LOUD","Study2","S",731,9425,"loud",100,100
"w10013263_wtm",3,"Read Version C","OBTAIN","MEAT","Study2","U",456,4059,"CONTROL",18.181818181818,0
"w10033002rgb",3,"Read Version C","OBTAIN","MEAT","Study2","U",1459,2508,"have",25,0
"w10041439_jkn",3,"Read Version C","OBTAIN","MEAT","Study2","U",10420,7086,"meat",100,100
"w10047682_kcq",3,"Read Version C","OBTAIN","MEAT","Study2","U",2564,2562,"grab",25,0
"w481610_dw",3,"Read Version C","OBTAIN","MEAT","Study2","U",896,6039,"meat",100,100
"w939670YN",3,"Read Version C","OBTAIN","MEAT","Study2","U",716,2401,"Give",25,0
"w970197_sm",3,"Read Version C","OBTAIN","MEAT","Study2","U",3628,5134,"take",25,100
"w979772_jth",3,"Read Version C","OBTAIN","MEAT","Study2","U",1552,4262,"meat",100,100
"w10013263_wtm",3,"Read Version C","OUNCE","BOTH","Study2","U",465,53,"",0,0
"w10033002rgb",3,"Read Version C","OUNCE","BOTH","Study2","U",5394,2333,"",0,0
"w10041439_jkn",3,"Read Version C","OUNCE","BOTH","Study2","U",4822,13244,"both",100,100
"w10047682_kcq",3,"Read Version C","OUNCE","BOTH","Study2","U",1080,2991,"pound",22.222222222222,0
"w481610_dw",3,"Read Version C","OUNCE","BOTH","Study2","U",710,11911,"both",100,100
"w939670YN",3,"Read Version C","OUNCE","BOTH","Study2","U",727,2649,"Quart",22.222222222222,0
"w970197_sm",3,"Read Version C","OUNCE","BOTH","Study2","U",5145,2459,"both",100,100
"w979772_jth",3,"Read Version C","OUNCE","BOTH","Study2","U",947,2988,"both",100,100
"w10013263_wtm",3,"Read Version C","PANTHER","CAT","Study2","F",1342,2401,"COUGAR",44.444444444444,0
"w10033002rgb",3,"Read Version C","PANTHER","CAT","Study2","F",5649,1481,"",0,0
"w10041439_jkn",3,"Read Version C","PANTHER","CAT","Study2","F",5255,11460,"cat",100,100
"w10047682_kcq",3,"Read Version C","PANTHER","CAT","Study2","F",1404,2023,"cat",100,100
"w481610_dw",3,"Read Version C","PANTHER","CAT","Study2","F",12595,6196,"cat",100,100
"w939670YN",3,"Read Version C","PANTHER","CAT","Study2","F",766,2765,"Black",25,0
"w970197_sm",3,"Read Version C","PANTHER","CAT","Study2","F",2190,3860,"cat",100,100
"w979772_jth",3,"Read Version C","PANTHER","CAT","Study2","F",766,4130,"cat",100,100
"w10013263_wtm",3,"Read Version C","PAPER","DOCUMENT","Study2","B",989,5388,"WEIGLHT",26.666666666667,0
"w10033002rgb",3,"Read Version C","PAPER","DOCUMENT","Study2","B",1598,720,"",0,0
"w10041439_jkn",3,"Read Version C","PAPER","DOCUMENT","Study2","B",11957,26659,"document",100,100
"w10047682_kcq",3,"Read Version C","PAPER","DOCUMENT","Study2","B",773,4045,"",0,0
"w481610_dw",3,"Read Version C","PAPER","DOCUMENT","Study2","B",12414,6816,"document",100,100
