"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Study.RT","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
140,"10097621LS",1,"Read Version A","POP","balloon","Study2","B",174,3289,"explode",28.571428571429,"balloon",0
140,"5d0a90bb7c5110001acaa336",1,"Read Version A","POP","balloon","Study2","B",2808,2528,"balloon",100,"balloon",1
140,"w10030757JP",1,"Read Version A","POP","balloon","Study2","B",798,2472,"corn",36.363636363636,"balloon",0
140,"w10096966",1,"Read Version A","POP","balloon","Study2","B",1225,5950,"balloon",100,"balloon",1
140,"W10106164HPR",1,"Read Version A","POP","balloon","Study2","B",765,4080,"rock",18.181818181818,"balloon",0
140,"w10022439_mlr",1,"Read Version A","POP","balloon","Study2","B",895,3267,"",0,"balloon",0
140,"w10067789_JT",1,"Read Version A","POP","balloon","Study2","B",3548,5306,"",0,"balloon",0
140,"w980000_lf",1,"Read Version A","POP","balloon","Study2","B",5060,3794,"crackle",28.571428571429,"balloon",0
141,"5d0a90bb7c5110001acaa336",1,"Read Version A","RAZOR","shave","Study2","S",1646,6369,"shave",100,"shave",1
141,"5f26ad14db44f940a40c86dd",1,"Read Version A","RAZOR","shave","Study2","S",13770,6776,"shave",100,"shave",1
141,"10097621LS",1,"Read Version A","RAZOR","shave","Study2","S",223,3098,"bumps",20,"shave",0
141,"w10022439_mlr",1,"Read Version A","RAZOR","shave","Study2","S",736,2214,"shave",100,"shave",1
141,"w10030757JP",1,"Read Version A","RAZOR","shave","Study2","S",2074,3701,"blade",40,"shave",0
141,"W10106164HPR",1,"Read Version A","RAZOR","shave","Study2","S",877,7340,"shave",100,"shave",1
141,"w980000_lf",1,"Read Version A","RAZOR","shave","Study2","S",2611,2997,"shave",100,"shave",1
141,"w10067789_JT",1,"Read Version A","RAZOR","shave","Study2","S",1922,2399,"shave",100,"shave",1
141,"w10076541_mim",1,"Read Version A","RAZOR","shave","Study2","S",389,4797,"sharp",60,"shave",1
141,"w10096966",1,"Read Version A","RAZOR","shave","Study2","S",1269,7438,"shave",100,"shave",1
142,"5f26ad14db44f940a40c86dd",1,"Read Version A","RIGHTS","equal","Study2","S",1337,6242,"equal",100,"equal",1
142,"w10030757JP",1,"Read Version A","RIGHTS","equal","Study2","S",727,959,"",0,"equal",0
142,"10097621LS",1,"Read Version A","RIGHTS","equal","Study2","S",339,3561,"privilage",14.285714285714,"equal",0
142,"w10022439_mlr",1,"Read Version A","RIGHTS","equal","Study2","S",870,841,"",0,"equal",0
142,"w10076541_mim",1,"Read Version A","RIGHTS","equal","Study2","S",1104,859,"",0,"equal",0
142,"w980000_lf",1,"Read Version A","RIGHTS","equal","Study2","S",3656,5937,"equal",100,"equal",1
142,"5d0a90bb7c5110001acaa336",1,"Read Version A","RIGHTS","equal","Study2","S",4139,7869,"human",40,"equal",0
142,"w10067789_JT",1,"Read Version A","RIGHTS","equal","Study2","S",2482,3329,"equal",100,"equal",1
142,"W10106164HPR",1,"Read Version A","RIGHTS","equal","Study2","S",1477,7264,"straight",15.384615384615,"equal",0
142,"w10096966",1,"Read Version A","RIGHTS","equal","Study2","S",1393,2504,"",0,"equal",0
143,"5f26ad14db44f940a40c86dd",1,"Read Version A","ROD","reel","Study2","S",3356,10027,"reel",100,"reel",1
143,"w10076541_mim",1,"Read Version A","ROD","reel","Study2","S",366,1339,"",0,"reel",0
143,"5d0a90bb7c5110001acaa336",1,"Read Version A","ROD","reel","Study2","S",6153,1741,"reel",100,"reel",1
143,"w10030757JP",1,"Read Version A","ROD","reel","Study2","S",1527,1072,"",0,"reel",0
143,"W10106164HPR",1,"Read Version A","ROD","reel","Study2","S",891,2857,"line",25,"reel",0
143,"10097621LS",1,"Read Version A","ROD","reel","Study2","S",465,2147,"staff",0,"reel",0
143,"w10022439_mlr",1,"Read Version A","ROD","reel","Study2","S",757,2058,"reel",100,"reel",1
143,"w10067789_JT",1,"Read Version A","ROD","reel","Study2","S",2190,8832,"",0,"reel",0
143,"w980000_lf",1,"Read Version A","ROD","reel","Study2","S",4600,3731,"pole",25,"reel",0
143,"w10096966",1,"Read Version A","ROD","reel","Study2","S",989,1386,"",0,"reel",0
144,"5d0a90bb7c5110001acaa336",1,"Read Version A","SAFETY","seatbelt","Study2","S",3742,5467,"seatbelt",100,"seatbelt",1
144,"W10106164HPR",1,"Read Version A","SAFETY","seatbelt","Study2","S",1478,5592,"hide",16.666666666667,"seatbelt",0
144,"w10022439_mlr",1,"Read Version A","SAFETY","seatbelt","Study2","S",835,2784,"seatbelt",100,"seatbelt",1
144,"5f26ad14db44f940a40c86dd",1,"Read Version A","SAFETY","seatbelt","Study2","S",29595,6517,"seatbelt",100,"seatbelt",1
144,"10097621LS",1,"Read Version A","SAFETY","seatbelt","Study2","S",195,5601,"first",30.769230769231,"seatbelt",0
144,"w10067789_JT",1,"Read Version A","SAFETY","seatbelt","Study2","S",1834,1762,"",0,"seatbelt",0
144,"w10030757JP",1,"Read Version A","SAFETY","seatbelt","Study2","S",574,835,"",0,"seatbelt",0
144,"w980000_lf",1,"Read Version A","SAFETY","seatbelt","Study2","S",2698,4015,"seatbelt",100,"seatbelt",1
144,"w10076541_mim",1,"Read Version A","SAFETY","seatbelt","Study2","S",986,13762,"caution",26.666666666667,"seatbelt",0
144,"w10096966",1,"Read Version A","SAFETY","seatbelt","Study2","S",1481,4365,"belt",66.666666666667,"seatbelt",0
145,"5d0a90bb7c5110001acaa336",1,"Read Version A","SCALP","head","Study2","F",2085,1477,"head",100,"head",1
145,"w10022439_mlr",1,"Read Version A","SCALP","head","Study2","F",847,1213,"",0,"head",0
145,"w980000_lf",1,"Read Version A","SCALP","head","Study2","F",2901,1716,"head",100,"head",1
145,"w10067789_JT",1,"Read Version A","SCALP","head","Study2","F",1358,3960,"",0,"head",0
145,"5f26ad14db44f940a40c86dd",1,"Read Version A","SCALP","head","Study2","F",5588,3810,"head",100,"head",1
145,"w10096966",1,"Read Version A","SCALP","head","Study2","F",1435,1367,"",0,"head",0
145,"w10030757JP",1,"Read Version A","SCALP","head","Study2","F",1361,1487,"head",100,"head",1
145,"10097621LS",1,"Read Version A","SCALP","head","Study2","F",241,2417,"masage",20,"head",0
145,"w10076541_mim",1,"Read Version A","SCALP","head","Study2","F",373,4821,"head",100,"head",1
145,"W10106164HPR",1,"Read Version A","SCALP","head","Study2","F",1287,3756,"head",100,"head",1
146,"5f26ad14db44f940a40c86dd",1,"Read Version A","SHEARS","scissors","Study2","F",2428,2040,"",0,"scissors",0
146,"w10022439_mlr",1,"Read Version A","SHEARS","scissors","Study2","F",899,4039,"scissors",100,"scissors",1
146,"10097621LS",1,"Read Version A","SHEARS","scissors","Study2","F",286,2728,"vut",0,"scissors",0
146,"w10067789_JT",1,"Read Version A","SHEARS","scissors","Study2","F",2320,12394,"scissors",100,"scissors",1
146,"w10030757JP",1,"Read Version A","SHEARS","scissors","Study2","F",1054,1431,"",0,"scissors",0
146,"w980000_lf",1,"Read Version A","SHEARS","scissors","Study2","F",5864,2780,"scissors",100,"scissors",1
146,"w10096966",1,"Read Version A","SHEARS","scissors","Study2","F",1498,5373,"scissors",100,"scissors",1
146,"w10076541_mim",1,"Read Version A","SHEARS","scissors","Study2","F",1106,6814,"shave",15.384615384615,"scissors",0
146,"5d0a90bb7c5110001acaa336",1,"Read Version A","SHEARS","scissors","Study2","F",3524,2379,"scissors",100,"scissors",1
146,"W10106164HPR",1,"Read Version A","SHEARS","scissors","Study2","F",1274,12462,"trim",16.666666666667,"scissors",0
147,"5f26ad14db44f940a40c86dd",1,"Read Version A","Shell","shake","Study2","U",2348,1845,"",0,"shake",0
147,"10097621LS",1,"Read Version A","Shell","shake","Study2","U",104,4256,"hard",44.444444444444,"shake",0
147,"w10030757JP",1,"Read Version A","Shell","shake","Study2","U",1454,1482,"fish",44.444444444444,"shake",0
147,"w10076541_mim",1,"Read Version A","Shell","shake","Study2","U",669,5537,"beach",20,"shake",0
147,"w980000_lf",1,"Read Version A","Shell","shake","Study2","U",3225,3571,"shake",100,"shake",1
147,"5d0a90bb7c5110001acaa336",1,"Read Version A","Shell","shake","Study2","U",9164,3078,"shock",60,"shake",0
147,"w10067789_JT",1,"Read Version A","Shell","shake","Study2","U",2716,4225,"",0,"shake",0
147,"W10106164HPR",1,"Read Version A","Shell","shake","Study2","U",1206,3395,"shake",100,"shake",1
147,"w10022439_mlr",1,"Read Version A","Shell","shake","Study2","U",908,810,"",0,"shake",0
147,"w10096966",1,"Read Version A","Shell","shake","Study2","U",1339,1597,"",0,"shake",0
148,"10097621LS",1,"Read Version A","SHOELACE","tie","Study2","F",143,2442,"tie",100,"tie",1
148,"5f26ad14db44f940a40c86dd",1,"Read Version A","SHOELACE","tie","Study2","F",19752,8962,"tie",100,"tie",1
148,"w10030757JP",1,"Read Version A","SHOELACE","tie","Study2","F",776,2094,"tie",100,"tie",1
148,"W10106164HPR",1,"Read Version A","SHOELACE","tie","Study2","F",1311,3764,"shoe",28.571428571429,"tie",0
148,"5d0a90bb7c5110001acaa336",1,"Read Version A","SHOELACE","tie","Study2","F",2641,1611,"tie",100,"tie",1
148,"w10022439_mlr",1,"Read Version A","SHOELACE","tie","Study2","F",749,1589,"tie",100,"tie",1
148,"w10076541_mim",1,"Read Version A","SHOELACE","tie","Study2","F",854,2216,"",0,"tie",0
148,"w980000_lf",1,"Read Version A","SHOELACE","tie","Study2","F",2720,3516,"tie",100,"tie",1
148,"w10067789_JT",1,"Read Version A","SHOELACE","tie","Study2","F",1553,3391,"",0,"tie",0
148,"w10096966",1,"Read Version A","SHOELACE","tie","Study2","F",1898,1979,"",0,"tie",0
149,"5f26ad14db44f940a40c86dd",1,"Read Version A","SLEEP","nap","Study2","B",5498,10614,"nap",100,"nap",1
149,"w10030757JP",1,"Read Version A","SLEEP","nap","Study2","B",576,2021,"nap",100,"nap",1
149,"5d0a90bb7c5110001acaa336",1,"Read Version A","SLEEP","nap","Study2","B",2422,10773,"",0,"nap",0
149,"10097621LS",1,"Read Version A","SLEEP","nap","Study2","B",235,3630,"apnea",50,"nap",0
149,"w10022439_mlr",1,"Read Version A","SLEEP","nap","Study2","B",756,1671,"",0,"nap",0
149,"w10067789_JT",1,"Read Version A","SLEEP","nap","Study2","B",1651,1501,"",0,"nap",0
149,"w10076541_mim",1,"Read Version A","SLEEP","nap","Study2","B",670,4704,"night",25,"nap",0
149,"w980000_lf",1,"Read Version A","SLEEP","nap","Study2","B",6302,1902,"night",25,"nap",0
149,"w10096966",1,"Read Version A","SLEEP","nap","Study2","B",1492,4334,"nap",100,"nap",1
149,"W10106164HPR",1,"Read Version A","SLEEP","nap","Study2","B",1189,6645,"sheep",25,"nap",0
150,"10097621LS",1,"Read Version A","STAR","actress","Study2","B",431,1620,"wars",54.545454545455,"actress",0
150,"w10030757JP",1,"Read Version A","STAR","actress","Study2","B",1077,2639,"moon",0,"actress",0
150,"W10106164HPR",1,"Read Version A","STAR","actress","Study2","B",1601,6047,"sky",20,"actress",0
150,"5f26ad14db44f940a40c86dd",1,"Read Version A","STAR","actress","Study2","B",2836,6124,"actress",100,"actress",1
150,"w10022439_mlr",1,"Read Version A","STAR","actress","Study2","B",876,1558,"",0,"actress",0
150,"w10076541_mim",1,"Read Version A","STAR","actress","Study2","B",942,7252,"actress",100,"actress",1
150,"w980000_lf",1,"Read Version A","STAR","actress","Study2","B",2340,3334,"sky",20,"actress",0
150,"5d0a90bb7c5110001acaa336",1,"Read Version A","STAR","actress","Study2","B",4114,7256,"space",50,"actress",0
150,"w10096966",1,"Read Version A","STAR","actress","Study2","B",1145,15581,"actress",100,"actress",1
150,"w10067789_JT",1,"Read Version A","STAR","actress","Study2","B",1580,4717,"",0,"actress",0
151,"w10030757JP",1,"Read Version A","STRETCH","cloth","Study2","U",1363,1097,"",0,"cloth",0
151,"5d0a90bb7c5110001acaa336",1,"Read Version A","STRETCH","cloth","Study2","U",2881,2390,"cloth",100,"cloth",1
151,"10097621LS",1,"Read Version A","STRETCH","cloth","Study2","U",174,6588,"bend",0,"cloth",0
151,"w10022439_mlr",1,"Read Version A","STRETCH","cloth","Study2","U",850,823,"",0,"cloth",0
151,"w10067789_JT",1,"Read Version A","STRETCH","cloth","Study2","U",1804,1902,"",0,"cloth",0
151,"5f26ad14db44f940a40c86dd",1,"Read Version A","STRETCH","cloth","Study2","U",9694,2525,"",0,"cloth",0
151,"w980000_lf",1,"Read Version A","STRETCH","cloth","Study2","U",2346,2484,"",0,"cloth",0
151,"w10096966",1,"Read Version A","STRETCH","cloth","Study2","U",2061,1315,"",0,"cloth",0
151,"w10076541_mim",1,"Read Version A","STRETCH","cloth","Study2","U",413,988,"",0,"cloth",0
151,"W10106164HPR",1,"Read Version A","STRETCH","cloth","Study2","U",1800,5944,"women",20,"cloth",0
152,"10097621LS",1,"Read Version A","SUN","tan","Study2","S",213,2840,"moon",28.571428571429,"tan",0
152,"5f26ad14db44f940a40c86dd",1,"Read Version A","SUN","tan","Study2","S",6999,5949,"tan",100,"tan",1
152,"W10106164HPR",1,"Read Version A","SUN","tan","Study2","S",844,61585,"temperature",28.571428571429,"tan",0
152,"w10022439_mlr",1,"Read Version A","SUN","tan","Study2","S",858,893,"",0,"tan",0
152,"w10076541_mim",1,"Read Version A","SUN","tan","Study2","S",35409,4818,"shine",25,"tan",0
152,"5d0a90bb7c5110001acaa336",1,"Read Version A","SUN","tan","Study2","S",2485,5253,"tan",100,"tan",1
152,"w10030757JP",1,"Read Version A","SUN","tan","Study2","S",642,1442,"tan",100,"tan",1
152,"w10096966",1,"Read Version A","SUN","tan","Study2","S",1799,2204,"",0,"tan",0
152,"w980000_lf",1,"Read Version A","SUN","tan","Study2","S",2677,3393,"sky",0,"tan",0
152,"w10067789_JT",1,"Read Version A","SUN","tan","Study2","S",1387,1704,"",0,"tan",0
153,"w10022439_mlr",1,"Read Version A","TANTRUM","temper","Study2","S",773,2977,"",0,"temper",0
153,"w10076541_mim",1,"Read Version A","TANTRUM","temper","Study2","S",649,4790,"fit",22.222222222222,"temper",0
153,"w10030757JP",1,"Read Version A","TANTRUM","temper","Study2","S",1077,1704,"",0,"temper",0
153,"w10096966",1,"Read Version A","TANTRUM","temper","Study2","S",1329,1515,"",0,"temper",0
153,"W10106164HPR",1,"Read Version A","TANTRUM","temper","Study2","S",1478,3206,"child",0,"temper",0
153,"5d0a90bb7c5110001acaa336",1,"Read Version A","TANTRUM","temper","Study2","S",2494,3150,"temper",100,"temper",1
153,"w10067789_JT",1,"Read Version A","TANTRUM","temper","Study2","S",3395,3803,"temper",100,"temper",1
153,"10097621LS",1,"Read Version A","TANTRUM","temper","Study2","S",175,3753,"cry",22.222222222222,"temper",0
153,"w980000_lf",1,"Read Version A","TANTRUM","temper","Study2","S",2736,2247,"temper",100,"temper",1
153,"5f26ad14db44f940a40c86dd",1,"Read Version A","TANTRUM","temper","Study2","S",7257,13954,"temper",100,"temper",1
154,"w10076541_mim",1,"Read Version A","TEMPERATURE","morning","Study2","U",570,4156,"hot",20,"morning",0
154,"w10067789_JT",1,"Read Version A","TEMPERATURE","morning","Study2","U",2273,3951,"morning",100,"morning",1
154,"w10096966",1,"Read Version A","TEMPERATURE","morning","Study2","U",2901,6311,"warm",18.181818181818,"morning",0
154,"W10106164HPR",1,"Read Version A","TEMPERATURE","morning","Study2","U",1758,4112,"spring",61.538461538462,"morning",0
154,"w10030757JP",1,"Read Version A","TEMPERATURE","morning","Study2","U",973,956,"",0,"morning",0
154,"w10022439_mlr",1,"Read Version A","TEMPERATURE","morning","Study2","U",898,3488,"morning",100,"morning",1
154,"10097621LS",1,"Read Version A","TEMPERATURE","morning","Study2","U",144,1766,"hot",20,"morning",0
154,"5d0a90bb7c5110001acaa336",1,"Read Version A","TEMPERATURE","morning","Study2","U",4785,4966,"",0,"morning",0
154,"w980000_lf",1,"Read Version A","TEMPERATURE","morning","Study2","U",4457,2433,"morning",100,"morning",1
154,"5f26ad14db44f940a40c86dd",1,"Read Version A","TEMPERATURE","morning","Study2","U",13210,4589,"morning",100,"morning",1
155,"w10030757JP",1,"Read Version A","THREAD","thimble","Study2","B",379,681,"",0,"thimble",0
155,"w10076541_mim",1,"Read Version A","THREAD","thimble","Study2","B",317,1898,"",0,"thimble",0
155,"W10106164HPR",1,"Read Version A","THREAD","thimble","Study2","B",1347,3311,"needle",30.769230769231,"thimble",0
155,"10097621LS",1,"Read Version A","THREAD","thimble","Study2","B",117,2792,"needle",30.769230769231,"thimble",0
155,"w10067789_JT",1,"Read Version A","THREAD","thimble","Study2","B",2948,4646,"thimble",100,"thimble",1
155,"w10096966",1,"Read Version A","THREAD","thimble","Study2","B",2150,8376,"thimbel",85.714285714286,"thimble",1
155,"5d0a90bb7c5110001acaa336",1,"Read Version A","THREAD","thimble","Study2","B",7291,13763,"thimble",100,"thimble",1
155,"w980000_lf",1,"Read Version A","THREAD","thimble","Study2","B",5516,6771,"needle",30.769230769231,"thimble",0
155,"5f26ad14db44f940a40c86dd",1,"Read Version A","THREAD","thimble","Study2","B",2139,4139,"string",30.769230769231,"thimble",0
155,"w10022439_mlr",1,"Read Version A","THREAD","thimble","Study2","B",907,3208,"needle",30.769230769231,"thimble",0
156,"w10096966",1,"Read Version A","TRUTH","lie","Study2","S",984,6319,"",0,"lie",0
156,"w10076541_mim",1,"Read Version A","TRUTH","lie","Study2","S",1572,6469,"believe",60,"lie",0
156,"w980000_lf",1,"Read Version A","TRUTH","lie","Study2","S",5815,13238,"honest",22.222222222222,"lie",0
156,"w10030757JP",1,"Read Version A","TRUTH","lie","Study2","S",567,1548,"",0,"lie",0
156,"w10067789_JT",1,"Read Version A","TRUTH","lie","Study2","S",1733,1926,"lie",100,"lie",1
156,"W10106164HPR",1,"Read Version A","TRUTH","lie","Study2","S",1003,3517,"lies",85.714285714286,"lie",1
156,"5f26ad14db44f940a40c86dd",1,"Read Version A","TRUTH","lie","Study2","S",31743,6460,"",0,"lie",0
156,"w10022439_mlr",1,"Read Version A","TRUTH","lie","Study2","S",863,1713,"dare",28.571428571429,"lie",0
156,"10097621LS",1,"Read Version A","TRUTH","lie","Study2","S",187,1534,"dare",28.571428571429,"lie",0
156,"5d0a90bb7c5110001acaa336",1,"Read Version A","TRUTH","lie","Study2","S",1982,6082,"lies",85.714285714286,"lie",1
157,"w10076541_mim",1,"Read Version A","TURN","flip","Study2","B",703,5857,"away",0,"flip",0
157,"w10096966",1,"Read Version A","TURN","flip","Study2","B",1304,1224,"",0,"flip",0
157,"W10106164HPR",1,"Read Version A","TURN","flip","Study2","B",937,5797,"straight",16.666666666667,"flip",0
157,"w10022439_mlr",1,"Read Version A","TURN","flip","Study2","B",745,867,"",0,"flip",0
157,"10097621LS",1,"Read Version A","TURN","flip","Study2","B",209,5004,"straigt",18.181818181818,"flip",0
157,"5d0a90bb7c5110001acaa336",1,"Read Version A","TURN","flip","Study2","B",3337,2678,"flip",100,"flip",1
157,"w980000_lf",1,"Read Version A","TURN","flip","Study2","B",5081,4331,"flip",100,"flip",1
157,"w10030757JP",1,"Read Version A","TURN","flip","Study2","B",342,784,"",0,"flip",0
157,"w10067789_JT",1,"Read Version A","TURN","flip","Study2","B",2238,1309,"",0,"flip",0
157,"5f26ad14db44f940a40c86dd",1,"Read Version A","TURN","flip","Study2","B",7289,6682,"flip",100,"flip",1
158,"w980000_lf",1,"Read Version A","VEHICLE","charm","Study2","U",4748,6488,"car",75,"charm",1
158,"w10096966",1,"Read Version A","VEHICLE","charm","Study2","U",1953,1259,"",0,"charm",0
158,"w10067789_JT",1,"Read Version A","VEHICLE","charm","Study2","U",3791,4779,"",0,"charm",0
158,"10097621LS",1,"Read Version A","VEHICLE","charm","Study2","U",201,1546,"car",75,"charm",1
158,"W10106164HPR",1,"Read Version A","VEHICLE","charm","Study2","U",1842,2936,"charm",100,"charm",1
158,"5f26ad14db44f940a40c86dd",1,"Read Version A","VEHICLE","charm","Study2","U",4576,5301,"car",75,"charm",1
